ancient,old,new,CTB 0.001ug/ml Slide#14525 CFG#2342 v5.0 Alexa488 10/13/11 HJ,CTB 0.01ug/ml Slide#14525 CFG#2342 v5.0 Alexa488 10/13/11 HJ,CTB 0.1ug/ml Slide#14501 CFG#2342 v5.0 Alexa488 10/4/11 HJ,CTB 1ug/ml Slide#14486 CFG#2342 v5.0 Alexa488 10/3/11 HJ,CTB 10ug/ml Slide#14501 CFG#2342 v5.0 Alexa488 10/13/11 HJ,WT-VCC (180ug/ml) CFG#2364 Slide#:14512 10/06/2011 Alexa488  CMZ,WT-VCC (10ug/ml) CFG#2364 Slide#:14518 10/06/2011 Alexa488  CMZ,WT-VCC (1ug/ml) CFG#2364 Slide#:14518 10/06/2011 Alexa488  CMZ,VCC-truncated 180ug/ml Slide#14638 CFG#2364 v5.0 Alexa488 11/7/11 HJ,CtxB T49I 200ug/ml Slide#14930 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB H20Y 200ug/ml Slide#14931 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB dm 200ug/ml Slide#14928 CFG#2485 v5.0 Alexa488 12/19/11 HJ,CtxB classical 200ug/ml Slide#14929 CFG#2485 v5.0 Alexa488 12/19/11 HJ,Cad-1 (200ug/mL) Slide#11341 CFG#1847 v4.1 Alexa488 1/14/10 Hong,Cad-2(200ug/mL) Slide#11342 CFG#1847 v4.1 Alexa488 1/14/10 Hong,Cad-3 (200ug/mL) Slide#11343 CFG#1847 v4.1 Alexa488 1/14/10 Hong
Galβ1-6Galβ-Sp10,,,,,,,,,,,,,,,,4.4402750000000015,2.778075000000001,3.5402750000000003
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ-Sp8,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,-35.485625,-21.894299999999994,64.882825,-42.05692499999999,96.2299,226.96335,54.5144,14.721474999999998,38.435575000000014,13.3749,22.427675,35.541175,17.970575,5.825425,1.2958500000000006,4.269349999999998
GalNAcβ1-6GalNAcβ-Sp8,GalNAcb1-6GalNAcb-Sp8,GalNAcb1-6GalNAcb-Sp8,-22.627175,7.853599999999987,27.78640000000001,-11.90582499999998,19.789375,279.79947500000003,56.13199999999999,33.13532500000001,96.6236,9.8868,17.9574,40.108,19.541475,-1.5255500000000015,-0.8507499999999988,1.8798250000000007
[6OSO3]Galβ1-3GlcNAcβ-Sp0,[6OSO3]Galb1-3GlcNAcb-Sp0,(6S)Galb1-3GlcNAcb-Sp0,-13.414849999999989,-2.257449999999998,30.543800000000005,25.593200000000024,66.83432500000004,573.065225,98.75652499999998,94.87365000000004,92.892325,5.014650000000001,34.794200000000004,33.497725,18.728675,-1.061875,0.5758249999999991,4.241399999999999
[6OSO3]Galβ1-3[6OSO3]GlcNAc-Sp0,[6OSO3]Galb1-3[6OSO3]GlcNAc-Sp0,(6S)Galb1-3(6S)GlcNAc-Sp0,53.600775,66.491975,34.7844,82.09212500000002,111.88322499999998,281.8922750000001,106.45445,111.341875,109.466675,10.6938,31.757774999999995,51.83965,26.658225,-2.287625,0.553174999999996,-1.3185499999999992
Fucα1-2Galβ1-4GlcNAcβ1-2(Fucα1-2Galβ1-4GlcNAcβ1-4)Manα1-3(Fucα1-2Galβ1-4 GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3(Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N,Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-N,140.275,250.3543,213.114725,184.235425,326.309325,28371.8084,335.25702500000006,153.84472499999995,140.25780000000003,36.90375,37.298425,372.80142500000005,143.97912499999995,1.469549999999999,-0.7853499999999984,0.067499999999999
Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-2(Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-4)Manα1-3(Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4)Mana1-3(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-N,228.299675,351.41952499999985,287.94504999999987,241.82285,439.644275,1360.0659,68.42045,108.8457,96.066,46.159875,90.9938,341.2952,109.16965,6.188725,7.177324999999999,7.517075000000002
Galβ1-4GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,191.47067500000003,252.841875,120.816775,103.036225,262.01295,1015.5042,125.9019,82.45695,59.86135,10.93295,13.14215,158.54215,66.24847499999998,2.8180500000000004,6.318724999999998,4.153450000000001
Galβ1-4GlcNAcβ1-6GalNAc-Sp14,,,,,,,,,,,,,,,,1.820425,4.437425000000001,2.4338999999999986
Galβ1-4(Fucα1-3)GlcNAcβ1-6GalNAc-Sp14,,,,,,,,,,,,,,,,0.3472250000000008,7.071774999999998,4.883325
Galβ1-4GlcNAcβ1-2Manα-Sp0,,Galb1-4GlcNAcb1-2Mana-Sp0,123.33842500000004,19.754175000000018,83.08827500000002,128.5041,145.2176999999999,712.7731000000001,44.7255,137.84210000000004,62.430475,27.4575,70.73907499999999,165.91905000000003,98.20885,5.359575000000001,3.4410750000000005,2.7007749999999997
Fucα1-2Galβ1-4GlcNAcβ1-3(Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,69.26257500000001,77.72949999999999,64.99259999999998,110.42247500000002,130.42,642.810675,98.87730000000002,71.29142499999998,167.9344,23.952324999999995,28.38925,925.705075,75.74682499999999,1.6415499999999996,-0.27487500000000065,-0.6909250000000009
Galα1-3Fucα1-2Galβ1-4GlcNAcβ1-3(Galα1-3Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Gala1-3Fuca1-2Galb1-4GlcNAcb1-6(Gala1-3Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,66.116175,44.22525,62.32362500000001,158.80705,22.50775,490.934325,94.84745,48.498224999999984,63.465425,18.225075,1858.266875,87.2029,41.74137499999999,-1.2947500000000032,3.1160750000000017,2.1339749999999977
GalNAcα1-3Fucα1-2Galβ1-4GlcNAcβ1-3(GalNAcα1-3Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,72.03322500000002,106.06340000000002,86.98889999999999,76.21799999999998,103.07922500000004,390.35762499999987,54.747625000000006,58.37137499999999,33.939350000000005,15.759325,1240.1744,105.08077500000002,45.637975,4.4186250000000005,1.0417500000000004,3.4857499999999986
Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-sp0,,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,82.157725,11.264050000000012,21.158150000000006,20.815974999999995,48.42155,788.7299,79.92252500000002,158.9069,59.32809999999998,16.3207,74.0118,111.08970000000002,40.976925,-2.289725,1.0542500000000024,-1.9497249999999984
GalNAcβ1-4Galβ1-4Glc-b-sp0,,GalNAcb1-4Galb1-4Glcb-Sp0,85.14830000000003,127.124825,112.86825000000002,148.799625,106.481175,452.16875,60.13097499999999,71.85092500000002,72.96019999999999,28.51075,30.678400000000003,99.831525,94.79177500000004,3.5779749999999986,8.311499999999999,-1.1361500000000009
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-6(GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,78.674375,125.65757500000002,122.11065,101.57710000000002,199.83405,16737.999300000003,247.46185000000003,193.1151,101.77745000000002,24.899975,88.67625,115.3917,34.63777499999999,3.204525000000001,2.9135500000000016,2.7828000000000013
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6(Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,137.121125,145.54489999999996,95.6739,140.21490000000003,182.080825,936.943125,158.19729999999996,173.17397499999996,112.109075,33.706475000000005,66.35954999999998,188.000325,116.6919,0.3791750000000018,2.2457,4.892875
Neu5Acα2-6Galβ1-4GlcNAcβ1-6(Fucα1-2Galβ1-3GlcNAcβ1-3)Galβ-4Glc-Sp21,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,44.33915000000001,112.21354999999998,21.345750000000013,113.45100000000001,60.823325,319.70504999999986,59.66992499999999,40.16690000000001,75.778775,10.505875,32.18950000000001,134.25964999999997,4.167724999999999,-1.0296749999999992,10.165400000000002,2.276825
GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6(GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,99.05835000000002,119.00012500000004,89.22577500000004,255.491375,223.13642500000003,3078.6940000000004,83.55199999999998,99.63694999999998,52.170675,12.473675000000002,4.43955,36.07775,11.13935,-2.0603499999999992,5.006149999999998,4.222574999999999
Galβ1-4GlcNAcβ1-6(Galβ1-4GlcNAcβ1-2)Manα1-6(Galβ1-4GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,118.452025,164.09135,191.823375,110.002075,241.48652500000003,15854.976250000003,314.904625,154.276625,174.83360000000005,33.0197,84.10239999999997,1625.4968250000006,1348.846775,5.683999999999998,12.609875,24.03817500000001
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,1.224125000000015,8.629574999999996,17.905175,11.989475,2.1278250000000014,10768.1707,106.0197,97.1574,63.51450000000001,17.989050000000006,8.830550000000004,52.76917499999999,17.219624999999994,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,64.471525,14.711899999999993,39.8199,39.67744999999998,284.487,271.18215,66.41207500000002,35.58755000000001,48.847875,1.5372749999999993,7.900299999999998,45.0253,84.26200000000001,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,-2.5258500000000126,-6.773949999999986,10.433474999999994,80.5953,59.364225000000026,83.54067500000002,72.96454999999997,43.188575,67.9249,6.246625,8.62215,36.81054999999999,10.129199999999996,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,28.1028,-8.594674999999995,0.6400999999999968,32.525175,55.1416,179.40177500000004,97.04227500000002,99.57757500000002,185.13730000000004,7.292325000000003,10.849224999999995,63.96452500000001,31.62152499999999,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,18.286999999999992,13.725825,3.119749999999996,31.425899999999984,82.44032500000007,1899.7380000000005,71.111325,54.149725,63.413325,16.689649999999993,14.52405,50.95545,4.40405,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,17.407975,70.3252,-0.3129999999999953,48.57407499999999,277.1152,613.1669999999998,113.22820000000002,119.74340000000002,37.37365000000001,24.417475,26.44535,76.821275,12.932825,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,57.90892500000001,90.71372499999998,66.59564999999998,13.102775000000007,-10.532099999999987,512.441675,70.924725,56.67297500000001,46.2828,7.066725000000003,27.08675,53.403325,4.2551250000000005,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,34.18362499999999,19.325099999999992,54.150575,53.607724999999974,58.74105,492.362625,87.39265,78.29929999999997,247.63400000000007,29.255300000000005,24.354175000000005,45.76197499999999,30.751175,,,
Galα1-3(Fucα1-2)Galβ1-3GalNAcα-Sp8,,Gala1-3(Fuca1-2)Galb1-3GalNAca-Sp8,83.38400000000003,30.50592499999999,65.51737500000002,58.92259999999999,27.897525,626.277375,90.058925,132.27319999999997,48.5057,20.9793,45.2223,62.03965000000001,21.6909,8.962449999999993,2.21425,0.3496500000000005
Galα1-3(Fucα1-2)Galβ1-3GalNAcb-Sp8,,Gala1-3(Fuca1-2)Galb1-3GalNAcb-Sp8,118.94177500000002,131.24419999999998,58.205625,179.949325,267.2571499999999,565.5632250000001,138.10585,97.473975,43.845825,20.5898,21.555550000000004,43.482025,34.827974999999995,5.641950000000002,1.9922999999999984,9.999075
Glcα1-6Glcα1-6Glcα1-6Glcβ-Sp10,,Glca1-6Glca1-6Glca1-6Glcb-Sp10,104.03057499999998,160.4835,117.97927500000004,148.54545000000005,176.78935000000027,438.19205,80.84587499999998,83.81900000000003,60.576675000000016,12.463424999999996,46.65674999999999,65.25417499999999,8.162749999999997,2.546849999999999,2.933999999999997,3.3698
Glcα1-4Glcα1-4Glcα1-4Glcβ-Sp10,,Glca1-4Glca1-4Glca1-4Glcb-Sp10,97.27522500000002,68.89475,96.7131,98.3303,247.938925,655.6537000000002,57.934775000000016,106.87669999999996,38.911725,7.750299999999997,10.524475000000002,81.5358,46.96782499999999,-0.4133000000000005,-0.05102500000000098,-2.2689250000000003
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,89.30524999999999,107.3219,29.4568,-4.916150000000002,-6.037925000000016,219.72485,104.60759999999996,49.16760000000002,120.66995,19.349400000000006,73.627625,61.747975,24.693425,,,
,,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,213.24597499999996,196.52855,101.12579999999998,105.87287500000004,488.64885,15909.196874999998,200.033875,218.511925,74.98002499999998,105.152075,450.3048,3729.0280249999987,192.50975,,,
,,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp11-4(Fuca1-6)GlcNAcb-Sp19,130.389725,250.91347499999983,156.63765,118.76517499999996,144.25817500000005,661.6866,106.214575,67.26520000000001,75.93270000000005,11.16535,24.539974999999995,878.1069749999997,69.59904999999999,,,
,,Neu5Aca2-3Galb1-3GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,60.088775,99.807,55.06155,117.683425,70.56060000000002,489.6979,90.021125,79.4123,47.36509999999999,81.17934999999999,35.71932500000001,303.2817500000001,140.27934999999997,,,
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,67.89387499999998,144.97839999999997,110.818925,79.19362500000003,204.348075,323.509075,142.563525,105.881,92.48385,15.74075,19.930349999999994,110.201575,31.15600000000001,,,
,,Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,97.87455,271.543,29.217175,111.17684999999996,133.32640000000004,6913.207925,179.673425,143.49625,53.74935,36.902725,344.2572000000001,346.6903999999999,417.48309999999987,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,101.99585,83.11942499999998,58.27477500000001,46.047825,20.006700000000023,237.17487499999996,100.094075,41.5256,144.57017500000003,15.8431,7.6237249999999985,106.224825,41.346575,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana-Sp0,247.01025000000007,166.00719999999995,179.315625,197.00165,159.04865,641.65155,151.107875,89.0497,127.79575,29.36597499999999,73.37842500000002,188.0341,78.64365000000002,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,126.44977500000002,18.52084999999999,46.48635000000001,74.20132500000003,80.54150000000001,519.3832749999998,65.69915,46.51965,42.193575,18.578825,20.844025,91.308475,49.35135,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-6GalNAca-Sp14,216.725125,172.6553,82.81917499999999,156.54985,194.43635,617.7138,85.35519999999998,119.94089999999998,96.53635,16.718525,26.41482500000001,45.97177500000001,7.483000000000002,,,
,,Neu5Aca2-6Galb1-4 GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3)GalNAca-Sp14,36.85589999999999,39.31830000000001,43.85005,21.363999999999976,41.726000000000006,801.461425,126.000225,57.47574999999999,84.01497500000002,16.718050000000005,38.72257499999999,40.52567499999999,18.546,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,45.44470000000002,33.961225,91.736925,82.70664999999998,187.11159999999995,42853.610874999984,1105.2602,373.42540000000014,440.002075,12.7306,49.554925,29.022400000000005,21.840875,,,
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,71.85855000000002,60.90049999999997,52.339325,92.43967500000002,61.292025,39465.79905,993.8071,385.567375,48.0713,11.113,5.5624499999999975,67.98885,24.508925,,,
,,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,21.84482500000001,38.824550000000016,39.22227500000001,31.508625,40.25415000000001,21304.3223,245.84717500000005,224.75635,71.48505,10.212924999999998,17.310225,121.4808,14.652749999999996,,,
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,153.55595,118.5027,110.08835,114.556275,120.4938,4378.372,106.014675,105.56037500000002,100.626375,135.91392499999998,791.4943999999998,11380.1216,3679.694625,,,
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,102.0441,157.312375,129.44235,142.23915,1124.7205749999996,414.317675,95.903325,95.566375,105.4268,16.447375,10.397825,182.00064999999995,13.797699999999995,,,
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,59.65992499999999,117.2868,161.136875,83.898775,318.11145,404.867075,38.17027499999999,78.04510000000002,54.8871,21.26205,21.674625,83.80940000000002,35.7121,,,
,,Galb1-3GlcNAcb1-6GalNAca-Sp14,134.0657,66.18455,19.027300000000004,-0.17524999999999125,25.82510000000001,1152.269025,58.46035000000001,78.425875,69.406125,13.065525,11.68325,62.505750000000006,11.708700000000002,,,
,,Gala1-3Galb1-3GlcNAcb1-6GalNAca-Sp14,34.19522500000001,74.87934999999997,20.175725000000007,42.74962500000001,60.06837500000002,755.5292000000003,73.50949999999997,28.421325,30.489724999999996,16.464174999999994,18.885375,41.2794,26.822174999999994,,,
,,Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,169.4146,241.52805000000006,113.34072500000002,108.771175,194.69195,1356.4705749999996,160.22745,124.19632500000004,132.0530500000001,10.463475000000004,6.2960749999999965,70.11402500000001,17.768625,,,
,,Neu5Aca2-3Galb1-3GlcNAcb1-6GalNAca-Sp14,-25.90487499999999,80.82235,-6.087874999999998,-34.82589999999999,207.11862500000004,417.9538000000002,73.48207499999998,52.815325,48.83330000000001,23.916525,16.690675000000002,21.466075,24.86130000000001,,,
,,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,146.57495,27.641775,158.32100000000003,139.63382499999997,379.555075,599.5663000000002,107.1902,194.98642500000003,87.98462500000002,19.4172,45.782075,70.50887499999997,23.649625,,,
,,Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,1.9594249999999815,93.03395,69.5621,30.271925000000024,93.49810000000002,201.55515,97.50162500000003,70.69777500000002,25.68322500000001,10.391225,22.0494,35.6084,26.822650000000007,,,
,,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,83.42997500000001,69.76644999999999,75.59472500000003,32.54504999999999,190.0044,583.0648750000001,120.235675,91.455225,58.94795000000001,114.62152499999996,224.06857500000004,578.1622249999998,84.98595000000002,,,
,,Gala1-3Galb1-4GlcNAcb1-6GalNAca-Sp14,16.83277499999999,44.978875,45.10190000000002,71.57532499999998,193.27027500000003,516.137125,61.527625,75.14747499999999,33.691750000000006,7.548399999999999,26.609849999999994,59.6475,28.78222499999999,,,
,,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,80.61292500000002,49.34232500000002,65.4003,84.25784999999998,46.957025,425.107175,82.73935,83.566,68.43390000000001,6.941624999999995,13.738025,200.27840000000003,17.524800000000006,,,
,,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,-16.522925,-23.94327500000001,25.78985,19.806775000000012,101.11644999999996,509.104825,132.41720000000004,32.716750000000005,54.157725,36.153875000000006,13.579900000000002,105.45795,55.17027499999999,,,
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,136.47842499999996,60.43877500000002,74.9129,116.4898,66.67712500000005,295.93565,113.17165,77.14185,83.57445,30.0519,15.660625,150.240475,44.41135,,,
,,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,189.246125,289.94510000000014,20.37017499999999,125.499675,155.1412,322.9651,66.64684999999999,142.12535000000003,51.381125,15.092699999999995,32.94652500000001,98.664275,62.55240000000001,,,
,,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,83.35477500000002,40.4486,94.27592499999996,98.170825,48.48145000000001,558.675975,107.734125,95.3734,242.451025,37.480375,5.7089000000000025,179.451875,36.801975,,,
,,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,114.22385000000004,94.28674999999998,80.01162500000005,180.926575,264.14012499999995,873.3034,121.0778,95.614225,104.56890000000004,15.897975000000002,55.68669999999999,166.88425,148.8214,,,
,,Neu5Aca2-6GalNAcb1-4(6S)GlcNAcb-Sp8,45.62385,42.80347499999999,127.88240000000002,95.78429999999996,62.3995,478.92642500000017,127.465725,71.16232500000002,55.7649,11.938575000000005,43.40997500000003,191.8267,30.816725,,,
,,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,32.50692500000001,153.36007500000005,59.160725000000006,46.937225,52.789275,879.0023749999997,112.42255,97.52925,51.13604999999998,26.23,460.42199999999997,61.46785000000002,52.80695,,,
,,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,34.77995000000001,6.2056749999999985,22.7412,52.931725,127.321625,1059.376675,124.0764,86.40085000000002,90.12770000000002,7.704225000000003,1541.682275,71.8334,2400.05225,,,
,,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,97.405075,246.6247,64.87857500000001,81.47997500000002,163.02795000000003,662.076,129.15580000000003,118.0531,186.5279,21.7616,85.44117499999999,48.871875,36.14834999999999,,,
,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAca-Sp14,95.8338,102.54884999999996,-16.642424999999996,138.5368,-5.617474999999992,743.357375,66.61245,37.962050000000026,44.24520000000001,13.000450000000004,8.250950000000003,82.26297500000003,5.079500000000003,,,
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,10.781450000000007,-4.20675,36.51389999999999,13.216875,51.20842500000003,175.589425,24.425724999999996,51.17857500000001,64.43527499999999,6.878449999999999,5.347750000000001,78.04405000000003,7.4511,,,
