ancient,old,new,AAL-2 (0.1ug/ml) CFG#2473  Slide#:14742 11/30/2011 Alexa488  CMZ,AAL-2 (10ug/ml) CFG#2473  Slide#:14742 11/30/2011 Alexa488  CMZ,AAL-2 (200ug/ml) CFG#2473  Slide#:14735 11/29/2011 Alexa488  CMZ,rAAL-2 103ug/ml Slide#15874 CFG#2649 v5.1 Alexa594 10/16/12 HJ,Biotin-rAAL-2 (200ug/ml) CFG#2807  Slide#:16374 V5.1 05/23/2013 Alexa488  CMZ,AAL(fungal) (200ug/mL) Slide# 11468 CFG# 1743 02/12/2010 V4.1 Alexa488 CMZ,Fungal AAL (200ug/mL) Slide#12853 CFG#2003 STA 488 5/19/10 Hong,Fungal AAL-50 (50ug/mL) Slide# 11385 CFG#2003 Alexa488 5/25/10 Hong,Fungal AAL-1 (1ug/mL) Slide#11340 CFG#2003 Alexa488 5/21/10 Hong,Fungal AAL-0.1 (0.1ug/mL) Slide#11385 CFG#1066 Alexa488 5/21/10 Hong
Neu5Acα2-3Galβ1-3[6OSO3]GalNAcα-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GalNAca-Sp8,Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,3.4022999999999994,41.84445,27.867999999999995,39.252475,15.074100000000005,5334.658875,19.0901,10.3295,7.719824999999998,4.63235
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,7.958350000000002,17.3994,8.845400000000003,22.035999999999998,349.60615,3526.351000000001,26.12155000000001,2.897800000000001,10.072325,2.436400000000001
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp14,,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,76.78632499999998,379.77632499999993,389.411925,25.39445,10.0966,3171.1815750000005,244.164475,23.37722500000001,10.07205,8.031450000000003
Neu5Acα2-3Galβ-Sp8,Neu5Aca2-3Galb-Sp8,Neu5Aca2-3Galb-Sp8,10.993949999999998,33.6829,55.66942500000002,9.729749999999994,19.82555,41.22212500000001,15.754675000000004,5.4303750000000015,4.260125,-1.0933000000000002
Neu5Acα2-3Galβ1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,37.88159999999999,40.98695000000001,67.84790000000001,8.043199999999995,7.464349999999998,6987.096299999998,29.0071,8.732350000000002,4.238775000000001,9.229325
Neu5Acα2-3Galβ1-3GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,12.848799999999995,10.7314,21.173975000000006,19.381175,16.772125,54.62785,7.850424999999999,3.390925000000001,5.10445,2.1480749999999995
Fucα1-2[6OSO3]Galβ1-4Glc-Sp0,Fuca1-2[6OSO3]Galb1-4Glc-Sp0,Fuca1-2(6S)Galb1-4Glcb-Sp0,23.686175,17.448125,42.12564999999999,8.751549999999998,15.8917,28.41017499999998,4.264725,5.874649999999999,6.7664,9.45945
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,9.15975,21.58085,35.79660000000001,14.914724999999995,5.635375,39.227225,6.418099999999999,2.203450000000001,5.542875,2.2588749999999993
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,2.101875,1.892825000000002,19.87435,25.728849999999994,14.362425000000005,113.023,8.774000000000001,3.6678000000000033,3.2628000000000004,6.694524999999999
Neu5Acα2-3Galβ1-4[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(6S)GlcNAcb-Sp8,12.576624999999995,7.638125,25.636650000000003,29.315775,5.518025,3675.043375,24.540750000000006,7.161025,1.3990500000000017,13.9578
Neu5Acα2-3Galβ1-4(Fucα1-3)[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,8.642899999999997,13.490775000000006,28.464825000000005,16.329600000000006,17.597250000000006,239.18530000000004,3.301375000000003,5.619225000000001,7.627649999999999,5.814124999999999
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,22.360249999999986,39.78735,38.8745,22.03322499999999,24.09060000000001,52.85432499999999,12.901350000000004,4.340149999999999,6.438075000000001,15.826974999999996
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4.002124999999999,8.826749999999997,16.109049999999996,11.718700000000002,-2.1235500000000007,78.82447500000002,10.60535,3.065800000000001,5.2654999999999985,3.4329249999999987
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,6.632999999999999,14.052149999999996,36.40297500000001,-0.5013250000000049,8.534724999999998,74.842075,8.638774999999999,8.9879,5.162175,4.98155
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,3.039925,30.96895000000001,8.720725000000002,15.093300000000005,28.73195,118.987875,1.1826000000000008,1.929025,5.2168,5.579424999999999
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,12.787800000000008,20.23035,39.7557,19.715250000000005,-5.681675,157.06417499999995,7.1751,12.126100000000005,3.92955,13.421774999999995
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,15.285875000000004,9.742200000000002,36.22305,26.355449999999994,9.9869,6423.209575,6.7185000000000015,10.678950000000002,4.141150000000001,6.703525
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,6.656725,14.672725,19.000475000000012,25.771450000000005,-33.725025,1895.3238750000005,11.4183,8.08705,4.998050000000003,6.209399999999998
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,5.229425000000001,6.969549999999997,20.480325,25.386725,10.092875,1377.2223750000005,6.574625,9.712875,3.771574999999999,9.117449999999998
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,13.59485,6.072624999999999,23.214350000000003,19.977,10.746150000000002,5464.856625,15.283,3.2115500000000012,2.286225,6.009449999999998
Fucα1-2Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4(6S)Glcb-Sp0,20.70255,36.565875,66.4507,32.74109999999999,33.048075,33.66565000000001,16.06145,11.123825000000005,14.774774999999998,18.50735
Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,19.7422,23.597875,38.92954999999999,28.539375,12.467875,36.57635000000001,4.3394499999999985,5.213325000000001,5.683074999999999,8.547200000000004
Neu5Acα2-3Galβ1-4Glcβ-Sp8,Neu5Aca2-3Galb1-4Glcb-Sp8,Neu5Aca2-3Galb1-4Glcb-Sp8,15.403875,27.81614999999999,30.367724999999997,9.9182,9.533025000000002,305.9038000000001,10.471925,2.0890000000000004,7.1997,5.370074999999999
Neu5Acα2-6GalNAcα-Sp8,Neu5Aca2-6GalNAca-Sp8,Neu5Aca2-6GalNAca-Sp8,4.766475,17.802125000000004,16.126275,18.565925,-0.4022250000000014,215.57027499999995,29.9678,-3.3370749999999987,2.923375,1.6965750000000008
Neu5Acα2-6GalNAcβ1-4GlcNAcβ-Sp0,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,3.4750999999999994,4.26085,33.93305,4.785625,-3.2189000000000005,32.46,14.738600000000005,3.092150000000001,6.16565,2.298849999999998
Neu5Acα2-6Galβ1-4[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-6Galb1-4[6OSO3]GlcNAcb-Sp8,Neu5Aca2-6Galb1-4(6S)GlcNAcb-Sp8,5.993549999999997,19.579899999999995,22.57357499999999,31.72925000000001,-62.68035,24.950599999999923,197.118525,5.334200000000002,10.101575,5.731575
Neu5Acα2-6Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb-Sp0,35.79319999999999,15.1855,28.060500000000005,27.8358,-27.88225,26.488975000000003,4.763925,5.873950000000002,14.295750000000005,7.359025000000003
Neu5Acα2-6Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-6Galb1-4GlcNAcb-Sp8,Neu5Aca2-6Galb1-4GlcNAcb-Sp8,8.674325,28.13359999999999,29.072675,26.598400000000005,-40.0421,7.530700000000001,27.472100000000005,-0.7793999999999999,4.4666250000000005,7.919725
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,32.8031,34.307675,46.13462500000002,27.149950000000004,-36.39640000000001,84.70255,8.714574999999996,0.6229000000000005,11.66205,7.428050000000002
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3.201675,4.671274999999998,16.972324999999994,9.430625,-23.0019,32.96050000000001,9.566825,10.706599999999998,4.901925,3.053725
Neu5Acα2-6Galβ1-4Glcβ-Sp0,Neu5Aca2-6Galb1-4Glcb-Sp0,Neu5Aca2-6Galb1-4Glcb-Sp0,16.4316,20.981700000000004,35.101825000000005,15.786299999999995,-34.088875,83.08274999999998,4.903025,1.3003,4.636150000000004,3.325800000000001
Neu5Acα2-6Galβ1-4Glcβ-Sp8,Neu5Aca2-6Galb1-4Glcb-Sp8,Neu5Aca2-6Galb1-4Glcb-Sp8,28.8119,38.096075,48.68575,14.969099999999996,-23.707225,13.943374999999996,7.568824999999998,11.485,3.4656750000000014,11.322475
Neu5Acα2-6Galβ-Sp8,Neu5Aca2-6Galb-Sp8,Neu5Aca2-6Galb-Sp8,29.32485,21.052725,47.95752500000001,19.663425000000004,13.853425,33.88849999999999,8.627025,2.518275,5.927250000000003,6.56355
Neu5Acα2-8Neu5Acα-Sp8,Neu5Aca2-8Neu5Aca-Sp8,Neu5Aca2-8Neu5Aca-Sp8,10.671375000000012,15.800299999999998,24.13535,29.09845000000001,19.77055,23.742225,4.356525000000002,3.1671500000000004,4.963899999999999,0.7216500000000003
Neu5Acα2-8Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,6.421999999999998,-0.5569500000000023,23.469100000000005,12.561875,-5.04,266.25800000000004,13.16735,9.987325000000002,11.276925,2.8097499999999997
Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,18.0088,27.987950000000005,57.134375,2.9617500000000003,3.747125000000001,194.43040000000005,5.0790000000000015,5.261675000000002,6.852425,2.479375
Neu5Acβ2-6GalNAcα-Sp8,Neu5Acb2-6GalNAca-Sp8,Neu5Acb2-6GalNAca-Sp8,6.054675000000001,12.156025,25.222125,21.230599999999995,3.5319749999999988,68.3657,9.555474999999998,6.1979250000000015,0.2618499999999999,6.227674999999998
Neu5Acβ2-6Galβ1-4GlcNAcβ-Sp8,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,4.277675000000002,11.355225000000004,30.05435,4.769499999999997,5.360375000000002,97.04772499999996,13.186875,1.7277000000000011,5.175100000000001,7.132350000000002
Neu5Gcα2-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Neu5Gca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Neu5Gca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,47.12462500000001,56.28009999999999,35.195975,12.36625,10.557374999999997,51.038975,15.534174999999998,8.036650000000002,10.901650000000005,7.8922250000000025
Neu5Gcα2-3Galβ1-3GlcNAcβ-Sp0,Neu5Gca2-3Galb1-3GlcNAcb-Sp0,Neu5Gca2-3Galb1-3GlcNAcb-Sp0,16.99255,16.321325,30.466075,14.227225,3.3465750000000014,49.19080000000001,7.641525,8.2824,10.2964,5.564250000000001
Neu5Gcα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,14.236124999999998,22.410425,56.47964999999999,16.32027500000001,13.251599999999994,88.81685000000004,3.1975749999999987,8.467275,8.69665,7.097375000000002
Neu5Gcα2-3Galβ1-4GlcNAcβ-Sp0,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,6.972225000000003,27.107525000000006,27.047999999999995,18.62435,-15.414275,1104.431075,12.439425000000002,4.510725000000001,9.941075,7.410625
Neu5Gcα2-3Galβ1-4Glcβ-Sp0,Neu5Gca2-3Galb1-4Glcb-Sp0,Neu5Gca2-3Galb1-4Glcb-Sp0,26.89345000000001,22.453775,57.80244999999999,17.156524999999995,0.38192499999999896,34.604625,6.661875,8.03925,4.939225000000001,8.028125
Neu5Gcα2-6GalNAcα-Sp0,Neu5Gca2-6GalNAca-Sp0,Neu5Gca2-6GalNAca-Sp0,16.26167500000001,40.09252500000002,83.63645000000002,13.463450000000005,11.537300000000002,35.75745,7.788999999999996,4.948025,4.0471499999999985,4.710175
Neu5Gcα2-6Galβ1-4GlcNAcβ-Sp0,Neu5Gca2-6Galb1-4GlcNAcb-Sp0,Neu5Gca2-6Galb1-4GlcNAcb-Sp0,22.06195,53.54532500000001,33.4622,20.2222,9.441275,84.01299999999999,9.369524999999996,3.535375,1.701124999999999,1.4805750000000009
Neu5Gcα-Sp8,Neu5Gca-Sp8,Neu5Gca-Sp8,27.638875,55.09702500000001,88.217375,11.115925,20.161850000000005,15.300925,9.400925000000004,12.444599999999998,6.215025000000002,3.4378749999999987
Galβ1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-6)GalNAcα-Sp14,Galb1-3(Neu5Aca2-3Galb1-4GlcNAcb1-6)GalNAca-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,31.140699999999995,25.98417500000001,45.598575,23.4578,3.726224999999999,181.40005,27.7164,9.233075,2.9493249999999986,4.9597000000000016
,Galb1-3GalNAca-Sp14,,,,,,,,,,,
Galβ1-3GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,30.638625,24.7606,47.34135,25.08057500000001,9.03705,6364.264925,82.25467499999998,8.257424999999998,3.666875,0.014825000000000975
Galβ1-4(Fucα1-3)[6OSO3]GlcNAc-Sp0,Galb1-4(Fuca1-3)[6OSO3]GlcNAc-Sp0 ,Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp0 ,13.056299999999995,25.597224999999995,33.080325,30.477574999999995,12.9381,36.03857500000001,21.991525000000006,9.764075,14.65975,3.271200000000001
Galβ1-4(Fucα1-3)[6OSO3]Glc-Sp0,Galb1-4(Fuca1-3)[6OSO3]Glc-Sp0,Galb1-4(Fuca1-3)(6S)Glcb-Sp0,70.329125,75.61327499999999,70.13707500000001,0.36132499999999546,-11.684825000000002,12.788275,44.4349,0.7342750000000021,8.785975,4.4998749999999985
Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,21.346700000000006,40.983325,42.92975000000001,23.255650000000006,1601.9562249999994,44.952575,22.412375000000004,1.0349500000000005,11.669700000000002,7.507299999999997
Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,21.448624999999996,41.1595,530.800225,13.700775,15.334700000000005,6755.5715249999985,174.734775,6.874774999999999,2.3985000000000003,5.93125
Neu5Acα2-3Galβ1-3GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0       ,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0       ,-1.729049999999999,7.4951250000000025,23.957275000000006,35.04495,19.069475,3265.247525,38.1904,14.298125,2.964125000000002,5.756574999999999
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,10.593625,12.343925,24.1976,2.7225,-0.9710500000000007,3065.09445,9.17965,4.5314999999999985,5.951374999999999,3.1638499999999983
[3OSO3][4OSO3]Galβ1-4GlcNAcβ-Sp0,[3OSO3][4OSO3]Galb1-4GlcNAcb-Sp0,4S(3S)Galb1-4GlcNAcb-Sp0,26.381975,23.04207499999999,22.5061,9.386149999999997,1.7521749999999985,6.442400000000003,9.526375,7.5836000000000015,4.332749999999999,8.417324999999998
[6OSO3]Galβ1-4[6OSO3]GlcNAcβ-Sp0,[6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,(6S)Galb1-4(6S)GlcNAcb-Sp0,8.681774999999996,13.251149999999996,43.30445,29.404299999999992,7.1632500000000014,62.65079999999998,4.7721,9.302975,7.481625000000001,12.605425000000006
6-H2PO3Glcβ-Sp10,6-H2PO3Glcb-Sp10,(6P)Glcb-Sp10,71.09557500000003,99.84045,228.48877500000003,36.955275,-14.964399999999998,64.71042499999999,3.2646750000000004,5.991950000000001,8.52065,4.390375
Galβ1-3(Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-6)GalNAcα-Sp14,Gala1-3(Fuca1-2)Galb-Sp18,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3)GalNAca-Sp14,31.913250000000005,23.9597,59.51145,13.017425000000005,-5.093274999999998,157.15092499999994,17.903599999999994,12.740175,2.765,2.7191499999999973
,Galb1-3(Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6)GalNAca-Sp14,,,,,,,,,,,
Galβ1-3Galβ1-4GlcNAcβ-Sp8,Galb1-3Galb1-4GlcNAcb-Sp8,Galb1-3Galb1-4GlcNAcb-Sp8,29.043049999999994,25.590175,41.390775,43.30300000000001,1.7971749999999993,135.024425,6.44815,3.2135749999999987,1.8244249999999989,4.2227
Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,28.3567,29.42785000000001,59.86910000000001,3.2507249999999988,2.401600000000001,571.138025,8.971999999999994,3.2062750000000007,3.034925000000001,14.279474999999994
Galβ1-4GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4GlcNAc-Sp0,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4GlcNAc-Sp0,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,14.556525,44.751125,19.38720000000001,26.28445,1331.4849000000004,76.10782499999998,3.6580999999999984,10.234224999999997,4.5673,5.786574999999999
Galβ1-4GlcNAcβ1-3(GlcNAcβ1-6)Galβ1-4GlcNAc-Sp0,Galb1-4GlcNAcb1-3(GlcNAcb1-6)Galb1-4GlcNAc-Sp0,GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,22.653075,60.531525000000016,1102.0679,13.183999999999996,-2.6754750000000014,23407.712524999995,116.68797499999998,2.8702750000000017,5.278025000000002,7.179924999999997
Galβ1-4GlcNAcα1-6Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAca1-6Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAca1-6Galb1-4GlcNAcb-Sp0,10.830150000000005,18.803400000000003,17.157950000000024,20.502475000000004,-17.503975000000004,72.581525,14.851574999999995,4.044424999999999,2.0291250000000005,5.4910999999999985
Galβ1-4GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,10.573000000000002,17.05185,21.198650000000008,4.5932499999999985,41.25125,43.30642499999999,8.769800000000002,2.057475,2.0411500000000022,13.1929
GalNAcβ1-3Galβ-Sp8,GalNAca-Sp15,GalNAcb1-3Galb-Sp8,9.390125000000008,57.58930000000001,74.623125,18.3262,6.801400000000003,2419.2786750000005,4.5229750000000015,-0.9415999999999992,13.256875,6.470625
GlcAβ1-3GlcNAcβ-Sp8,GalNAcb1-3Galb-Sp8,GlcAb1-3GlcNAcb-Sp8,1.0708000000000022,20.8956,48.38792500000001,14.987349999999996,62.280175,20134.569175,14.08415,3.2194499999999997,1.7140250000000004,4.611374999999998
,GlcAb1-3GlcNAcb-Sp8,,,,,,,,,,,
GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,7.180524999999997,28.6829,46.12035,20.410600000000006,10346.46675,2932.5787250000008,15.862399999999996,2.423449999999999,9.644100000000002,8.144499999999999
,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,,,,,,,,,,,
GlcNAcβ1-3Man-Sp10,GlcNAcb1-3Man-Sp10,GlcNAcb1-3Man-Sp10,151.810175,2486.636525,9659.255824999998,26.86765,6481.914875,18992.569,1357.4475249999996,220.40425,27.708374999999997,11.853425
GlcNAcβ1-4GlcNAcβ-Sp10,GlcNAcb1-4GlcNAcb-Sp10,GlcNAcb1-4GlcNAcb-Sp10,48.845,982.0113,12881.531799999995,14.380150000000008,1772.501925,25593.0125,11571.677274999998,92.56735,6.101350000000003,5.4437000000000015
GlcNAcβ1-4GlcNAcβ-Sp12,GlcNAcb1-4GlcNAcb-Sp12,GlcNAcb1-4GlcNAcb-Sp12,36.579175,440.263875,6256.950274999998,25.4428,122.69492499999996,20540.995475,6077.834925,25.58475,6.0647,3.212725
HOOC(CH3)CH-3-O-GlcNAcβ1-4GlcNAcβ-Sp10,HOOC(CH3)CH-3-O-GlcNAcb1-4GlcNAcb-Sp10,MurNAcb1-4GlcNAcb-Sp10,2.5125,21.505325,70.27875,25.091625,3.710825,17982.783225,105.277925,2.6498250000000008,4.589124999999999,7.463650000000002
Manα1-6Manβ-Sp10,Mana1-6Manb-Sp10,Mana1-6Manb-Sp10,37.8507,148.49260000000004,233.23772500000004,14.291475000000002,8.793949999999999,13.892999999999995,6.423674999999997,5.679424999999998,2.2269249999999987,8.296075
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,56.32045,1161.4978,82.22497499999997,14.052850000000005,7.66875,14.09125,10.351575,6.1435749999999985,5.087275000000002,8.064625
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-6(Manα1-3)Manα1-6)Manα-Sp9,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-6(Mana1-3)Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,24.3424,922.3522000000003,41.90400000000001,9.262849999999997,12.511324999999998,35.31127499999999,5.827674999999972,2.184825000000001,5.406175,1.3755749999999978
